Respondent ID,Start Date,Do you think you will participate in the 2020 presidential primary?,What best describes your political beliefs?,Are you a registered voter?,Which race/ethnicity best describes you? (Please choose only one.),Which of the following potential Democratic primary contenders have you ever heard of?,Which of the following potential Democratic primary contenders have you ever heard of?,Which of the following potential Democratic primary contenders have you ever heard of?,Which of the following potential Democratic primary contenders have you ever heard of?,Which of the following potential Democratic primary contenders have you ever heard of?,Which of the following potential Democratic primary contenders have you ever heard of?,Which of the following potential Democratic primary contenders have you ever heard of?,Which of the following potential Democratic primary contenders have you ever heard of?,Which of the following potential Democratic primary contenders have you ever heard of?,Which of the following potential Democratic primary contenders have you ever heard of?,Which of the following potential Democratic primary contenders have you ever heard of?,Which of the following potential Democratic primary contenders have you ever heard of?,Which of the following potential Democratic primary contenders have you ever heard of?,Which of the following potential Democratic primary contenders have you ever heard of?,Which of the following potential Democratic primary contenders have you ever heard of?,Which of the following potential Democratic primary contenders have you ever heard of?,Which of the following potential Democratic primary contenders have you ever heard of?,Which of the following potential Democratic primary contenders have you ever heard of?,Which of the following potential Democratic primary contenders have you ever heard of?,Which of the following potential Democratic primary contenders have you ever heard of?,Which of the following potential Democratic primary contenders have you ever heard of?,Which of the following potential Democratic primary contenders have you ever heard of?,Which of the following potential Democratic primary contenders have you ever heard of?,Which of the following candidates would you be satisfied with in the event they became the Democratic nominee?,Which of the following candidates would you be satisfied with in the event they became the Democratic nominee?,Which of the following candidates would you be satisfied with in the event they became the Democratic nominee?,Which of the following candidates would you be satisfied with in the event they became the Democratic nominee?,Which of the following candidates would you be satisfied with in the event they became the Democratic nominee?,Which of the following candidates would you be satisfied with in the event they became the Democratic nominee?,Which of the following candidates would you be satisfied with in the event they became the Democratic nominee?,Which of the following candidates would you be satisfied with in the event they became the Democratic nominee?,Which of the following candidates would you be satisfied with in the event they became the Democratic nominee?,Which of the following candidates would you be satisfied with in the event they became the Democratic nominee?,Which of the following candidates would you be satisfied with in the event they became the Democratic nominee?,Which of the following candidates would you be satisfied with in the event they became the Democratic nominee?,Which of the following candidates would you be satisfied with in the event they became the Democratic nominee?,Which of the following candidates would you be satisfied with in the event they became the Democratic nominee?,Which of the following candidates would you be satisfied with in the event they became the Democratic nominee?,Which of the following candidates would you be satisfied with in the event they became the Democratic nominee?,Which of the following candidates would you be satisfied with in the event they became the Democratic nominee?,Which of the following candidates would you be satisfied with in the event they became the Democratic nominee?,Which of the following candidates would you be satisfied with in the event they became the Democratic nominee?,Which of the following candidates would you be satisfied with in the event they became the Democratic nominee?,Which of the following candidates would you be satisfied with in the event they became the Democratic nominee?,Which of the following candidates would you be satisfied with in the event they became the Democratic nominee?,Which of the following candidates would you be satisfied with in the event they became the Democratic nominee?,Which of the following candidates would you not be satisfied with in the event they became the Democratic nominee?,Which of the following candidates would you not be satisfied with in the event they became the Democratic nominee?,Which of the following candidates would you not be satisfied with in the event they became the Democratic nominee?,Which of the following candidates would you not be satisfied with in the event they became the Democratic nominee?,Which of the following candidates would you not be satisfied with in the event they became the Democratic nominee?,Which of the following candidates would you not be satisfied with in the event they became the Democratic nominee?,Which of the following candidates would you not be satisfied with in the event they became the Democratic nominee?,Which of the following candidates would you not be satisfied with in the event they became the Democratic nominee?,Which of the following candidates would you not be satisfied with in the event they became the Democratic nominee?,Which of the following candidates would you not be satisfied with in the event they became the Democratic nominee?,Which of the following candidates would you not be satisfied with in the event they became the Democratic nominee?,Which of the following candidates would you not be satisfied with in the event they became the Democratic nominee?,Which of the following candidates would you not be satisfied with in the event they became the Democratic nominee?,Which of the following candidates would you not be satisfied with in the event they became the Democratic nominee?,Which of the following candidates would you not be satisfied with in the event they became the Democratic nominee?,Which of the following candidates would you not be satisfied with in the event they became the Democratic nominee?,Which of the following candidates would you not be satisfied with in the event they became the Democratic nominee?,Which of the following candidates would you not be satisfied with in the event they became the Democratic nominee?,Which of the following candidates would you not be satisfied with in the event they became the Democratic nominee?,Which of the following candidates would you not be satisfied with in the event they became the Democratic nominee?,Which of the following candidates would you not be satisfied with in the event they became the Democratic nominee?,Which of the following candidates would you not be satisfied with in the event they became the Democratic nominee?,Which of the following candidates would you not be satisfied with in the event they became the Democratic nominee?,Which of the following candidates do you think would likely win an election against President Donald Trump? Check any that apply.,Which of the following candidates do you think would likely win an election against President Donald Trump? Check any that apply.,Which of the following candidates do you think would likely win an election against President Donald Trump? Check any that apply.,Which of the following candidates do you think would likely win an election against President Donald Trump? Check any that apply.,Which of the following candidates do you think would likely win an election against President Donald Trump? Check any that apply.,Which of the following candidates do you think would likely win an election against President Donald Trump? Check any that apply.,Which of the following candidates do you think would likely win an election against President Donald Trump? Check any that apply.,Which of the following candidates do you think would likely win an election against President Donald Trump? Check any that apply.,Which of the following candidates do you think would likely win an election against President Donald Trump? Check any that apply.,Which of the following candidates do you think would likely win an election against President Donald Trump? Check any that apply.,Which of the following candidates do you think would likely win an election against President Donald Trump? Check any that apply.,Which of the following candidates do you think would likely win an election against President Donald Trump? Check any that apply.,Which of the following candidates do you think would likely win an election against President Donald Trump? Check any that apply.,Which of the following candidates do you think would likely win an election against President Donald Trump? Check any that apply.,Which of the following candidates do you think would likely win an election against President Donald Trump? Check any that apply.,Which of the following candidates do you think would likely win an election against President Donald Trump? Check any that apply.,Which of the following candidates do you think would likely win an election against President Donald Trump? Check any that apply.,Which of the following candidates do you think would likely win an election against President Donald Trump? Check any that apply.,Which of the following candidates do you think would likely win an election against President Donald Trump? Check any that apply.,Which of the following candidates do you think would likely win an election against President Donald Trump? Check any that apply.,Which of the following candidates do you think would likely win an election against President Donald Trump? Check any that apply.,Which of the following candidates do you think would likely win an election against President Donald Trump? Check any that apply.,Which of the following candidates do you think would likely win an election against President Donald Trump? Check any that apply.,Which of the following candidates do you think would likely lose an election against President Donald Trump? Check any that apply.,Which of the following candidates do you think would likely lose an election against President Donald Trump? Check any that apply.,Which of the following candidates do you think would likely lose an election against President Donald Trump? Check any that apply.,Which of the following candidates do you think would likely lose an election against President Donald Trump? Check any that apply.,Which of the following candidates do you think would likely lose an election against President Donald Trump? Check any that apply.,Which of the following candidates do you think would likely lose an election against President Donald Trump? Check any that apply.,Which of the following candidates do you think would likely lose an election against President Donald Trump? Check any that apply.,Which of the following candidates do you think would likely lose an election against President Donald Trump? Check any that apply.,Which of the following candidates do you think would likely lose an election against President Donald Trump? Check any that apply.,Which of the following candidates do you think would likely lose an election against President Donald Trump? Check any that apply.,Which of the following candidates do you think would likely lose an election against President Donald Trump? Check any that apply.,Which of the following candidates do you think would likely lose an election against President Donald Trump? Check any that apply.,Which of the following candidates do you think would likely lose an election against President Donald Trump? Check any that apply.,Which of the following candidates do you think would likely lose an election against President Donald Trump? Check any that apply.,Which of the following candidates do you think would likely lose an election against President Donald Trump? Check any that apply.,Which of the following candidates do you think would likely lose an election against President Donald Trump? Check any that apply.,Which of the following candidates do you think would likely lose an election against President Donald Trump? Check any that apply.,Which of the following candidates do you think would likely lose an election against President Donald Trump? Check any that apply.,Which of the following candidates do you think would likely lose an election against President Donald Trump? Check any that apply.,Which of the following candidates do you think would likely lose an election against President Donald Trump? Check any that apply.,Which of the following candidates do you think would likely lose an election against President Donald Trump? Check any that apply.,Which of the following candidates do you think would likely lose an election against President Donald Trump? Check any that apply.,Which of the following candidates do you think would likely lose an election against President Donald Trump? Check any that apply.,Age,Gender,Household Income,Region,Device Type
10614139327,2019-03-23 15:08:49,Yes I will likely vote in my state's Republican primary or caucus,Moderately conservative,Yes,White or Caucasian,,,,,,,,,,Fmr Secretary of State John Kerry,,Fmr. Rep. Beto O'Rourke,Rep. Tim Ryan,Sen. Bernie Sanders,,,,,,,,,,,,,,,,,,,,,,Rep. Tim Ryan,,,,,,,,,,,,,,,,,,,,,,Fmr. Rep. Beto O'Rourke,,,,,,,,,,,,,,,,,,,,,Fmr Secretary of State John Kerry,,,Rep. Tim Ryan,,,,,,,,,,,,,,,,,,,,,,Fmr. Rep. Beto O'Rourke,,Sen. Bernie Sanders,,,,,,,,,,30-44,Female,$25000-$49999,West South Central,Android Phone / Tablet
10614134847,2019-03-23 15:04:50,Yes I will likely vote in my state's Democratic primary or caucus,Moderately liberal,Yes,Asian or Asian American,Fmr. V.P. Joe Biden,Sen. Cory Booker,,,,,,,,,,,,Sen. Bernie Sanders,,Rep. John Delaney,,,,,,,,Fmr. V.P. Joe Biden,Sen. Cory Booker,,,,,,,,,,,,Sen. Bernie Sanders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fmr. V.P. Joe Biden,,,,,,,,,,,,,Sen. Bernie Sanders,,,,,,,,,,,Sen. Cory Booker,,,,,,,,,,,,Sen. Bernie Sanders,,Rep. John Delaney,,,,,,,,18-29,Female,$150000-$174999,Middle Atlantic,iOS Phone / Tablet
10614133965,2019-03-23 15:03:54,Yes I will likely vote in my state's Republican primary or caucus,Moderately conservative,Yes,White or Caucasian,,,,,,,,Fmr. Gov. John Hickenlooper,,Fmr Secretary of State John Kerry,,Fmr. Rep. Beto O'Rourke,,Sen. Bernie Sanders,Sen. Elizabeth Warren,Rep. John Delaney,,,,,Sen. Michael Bennet,,,,,,,,,,,,,,Fmr. Rep. Beto O'Rourke,,,,,,,,,,,,,,,,,,,,,,,,,,Sen. Elizabeth Warren,,,,,,,,,,,,,,,,,,,,Fmr. Rep. Beto O'Rourke,,,,,,,,,,,,,,,,,,,,,,,,,,Sen. Elizabeth Warren,,,,,,,,,45-60,Male,$75000-$99999,Mountain,Android Phone / Tablet
10614132820,2019-03-23 15:02:02,Yes I will likely vote in my state's Democratic primary or caucus,Very liberal,Yes,White or Caucasian,,,,,,,,,,,,,,,,,,,,,,,I have not heard of any of these people,,,,,,,,,,,,,,,,,I have not heard of any of these people,,,,,,,,,,,,,,,,,,,,,,,I have not heard of any of these people,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I have not heard of any of these people,,,,,,,,,,,,,,,,,,,,,,,I have not heard of any of these people,18-29,Female,$10000-$24999,Pacific,Android Phone / Tablet
10614132537,2019-03-23 15:02:24,I don't know or I'd rather not say,Neither liberal nor conservative,No,White or Caucasian,Fmr. V.P. Joe Biden,,,Fmr. HUD Secretary Julian Castro,,,,,,,,,,Sen. Bernie Sanders,,Rep. John Delaney,,,,,,,,,,,,,,,,,,,,,Sen. Bernie Sanders,,,,,,,,,,,,,,,,,,,,,,,,,Rep. John Delaney,,,,,,,,,,,,,,,,,,,,,Sen. Bernie Sanders,,,,,,,,,,Fmr. V.P. Joe Biden,,,,,,,,,,,,,,,,,,,,,,,18-29,Female,$10000-$24999,Pacific,iOS Phone / Tablet
10614132273,2019-03-23 15:02:12,Yes I will likely vote in my state's Republican primary or caucus,Neither liberal nor conservative,No,Black or African American,,,,,,,,,,,,,,,,,,,,,Sen. Michael Bennet,,,,,,,,,,,,,,,,,,,,,,,Sen. Michael Bennet,,,,,,,,,,,,,,,,,,,,,,,Sen. Michael Bennet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sen. Michael Bennet,,,,,,,
10614130952,2019-03-23 15:00:56,Yes I will likely vote in my state's Democratic primary or caucus,Moderately liberal,Yes,White or Caucasian,,,,,,,,,,,Sen. Amy Klobuchar,Fmr. Rep. Beto O'Rourke,,Sen. Bernie Sanders,Sen. Elizabeth Warren,,,,,,,,,,,,,,,,,,,,Fmr. Rep. Beto O'Rourke,,Sen. Bernie Sanders,,,,,,,,,,,,,,,,,,,,,,,,Sen. Elizabeth Warren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sen. Amy Klobuchar,,,,Sen. Elizabeth Warren,,,,,,,,,18-29,Female,$150000-$174999,West North Central,iOS Phone / Tablet
10614124413,2019-03-23 14:54:12,No I don't currently plan to vote in a major party's 2020 presidential primary or caucus,Slightly liberal,Yes,White or Caucasian,Fmr. V.P. Joe Biden,,,,,,Sen. Kamala Harris,,,,,,,Sen. Bernie Sanders,Sen. Elizabeth Warren,,,,Andrew Yang,,,,,Fmr. V.P. Joe Biden,,,,,,,,,,,,,Sen. Bernie Sanders,,,,,,,,,,,,,,,,Sen. Kamala Harris,,,,,,,,Sen. Elizabeth Warren,,,,,,,,,Fmr. V.P. Joe Biden,,,,,,,,,,,,,Sen. Bernie Sanders,Sen. Elizabeth Warren,,,,,,,,,,,,,,,Sen. Kamala Harris,,,,,,,,,,,,Andrew Yang,,,,,18-29,Male,Prefer not to answer,Pacific,Android Phone / Tablet
10614117631,2019-03-23 14:47:18,Yes I will likely vote in my state's Democratic primary or caucus,Moderately liberal,Yes,White or Caucasian,Fmr. V.P. Joe Biden,,,,,Rep. Tulsi Gabbard,,,,Fmr Secretary of State John Kerry,,Fmr. Rep. Beto O'Rourke,,Sen. Bernie Sanders,Sen. Elizabeth Warren,,,,,,,,,Fmr. V.P. Joe Biden,,,,,,,,,,,,,Sen. Bernie Sanders,Sen. Elizabeth Warren,,,,,,,,,,,,,,Rep. Tulsi Gabbard,,,,Fmr Secretary of State John Kerry,,Fmr. Rep. Beto O'Rourke,,,,,,,,,,,,Fmr. V.P. Joe Biden,,,,,,,,,,,,,Sen. Bernie Sanders,,,,,,,,,,,,,,,Rep. Tulsi Gabbard,,,,Fmr Secretary of State John Kerry,,Fmr. Rep. Beto O'Rourke,,,Sen. Elizabeth Warren,,,,,,,,,18-29,Female,$75000-$99999,New England,Android Phone / Tablet
10614117620,2019-03-23 14:47:07,Yes I will likely vote in my state's Republican primary or caucus,Neither liberal nor conservative,Yes,White or Caucasian,,Sen. Cory Booker,,,,,,Fmr. Gov. John Hickenlooper,,Fmr Secretary of State John Kerry,,,,Sen. Bernie Sanders,,Rep. John Delaney,,,,,Sen. Michael Bennet,,,,,,,,,,Fmr. Gov. John Hickenlooper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sen. Bernie Sanders,,,,,,,,,,,,,,,,,,,Fmr Secretary of State John Kerry,,,,,,,,,,,,,,,,,,,,,Fmr. Gov. John Hickenlooper,,,,,,Sen. Bernie Sanders,,,,,,,,,,30-44,Male,$75000-$99999,Mountain,Android Phone / Tablet
10614116236,2019-03-23 14:45:54,No I don't currently plan to vote in a major party's 2020 presidential primary or caucus,Slightly liberal,No,White or Caucasian,,,,,,,,,,,,,,,,,,,,,,,I have not heard of any of these people,,,,,,,,,,,,,,,,,I have not heard of any of these people,,,,,,,,,,,,,,,,,,,,,,,I have not heard of any of these people,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I have not heard of any of these people,,,,,,,,,,,,,,,,,,,,,,,I have not heard of any of these people,18-29,Male,$10000-$24999,Mountain,Android Phone / Tablet
10614116204,2019-03-23 14:45:55,No I don't currently plan to vote in a major party's 2020 presidential primary or caucus,Very liberal,Unsure / Don’t know,Black or African American,Fmr. V.P. Joe Biden,Sen. Cory Booker,,Fmr. HUD Secretary Julian Castro,Sen. Kirsten Gillibrand,Rep. Tulsi Gabbard,Sen. Kamala Harris,,,Fmr Secretary of State John Kerry,,Fmr. Rep. Beto O'Rourke,,Sen. Bernie Sanders,Sen. Elizabeth Warren,Rep. John Delaney,,,Andrew Yang,,Sen. Michael Bennet,Fmr. Georgia Dem. Leader Stacey Abrams,,,,,,,,,,,,,,,,,,,,,,,,,Fmr. V.P. Joe Biden,Sen. Cory Booker,,Fmr. HUD Secretary Julian Castro,Sen. Kirsten Gillibrand,Rep. Tulsi Gabbard,Sen. Kamala Harris,,,Fmr Secretary of State John Kerry,,Fmr. Rep. Beto O'Rourke,,Sen. Bernie Sanders,Sen. Elizabeth Warren,Rep. John Delaney,,,Andrew Yang,,Sen. Michael Bennet,Fmr. Georgia Dem. Leader Stacey Abrams,,,,,,,,,,,,,,,Sen. Bernie Sanders,,,,,Andrew Yang,,,,,Fmr. V.P. Joe Biden,Sen. Cory Booker,,Fmr. HUD Secretary Julian Castro,Sen. Kirsten Gillibrand,Rep. Tulsi Gabbard,Sen. Kamala Harris,,,Fmr Secretary of State John Kerry,,Fmr. Rep. Beto O'Rourke,,,Sen. Elizabeth Warren,Rep. John Delaney,,,,,Sen. Michael Bennet,Fmr. Georgia Dem. Leader Stacey Abrams,,18-29,Female,$25000-$49999,East South Central,Android Phone / Tablet
10614116090,2019-03-23 14:46:02,Yes I will likely vote in my state's Republican primary or caucus,Moderately conservative,Yes,Another race,,,,,,,,,,,,,,,,,,Marianne Williamson,,,,,,,,,,,,,,,,,,,,,,,Marianne Williamson,,,,,,,,,,,,,,,,,,,,,,,Marianne Williamson,,,,,,,,,,,,,,,,,,,,,,,Marianne Williamson,,,,,,,,,,,,,,,,,,,,,,,Marianne Williamson,,,,,,18-29,Male,$25000-$49999,East South Central,iOS Phone / Tablet
10614115312,2019-03-23 14:45:21,Yes I will likely vote in my state's Democratic primary or caucus,Very liberal,Yes,White or Caucasian,Fmr. V.P. Joe Biden,Sen. Cory Booker,,,Sen. Kirsten Gillibrand,,Sen. Kamala Harris,Fmr. Gov. John Hickenlooper,,Fmr Secretary of State John Kerry,,Fmr. Rep. Beto O'Rourke,,Sen. Bernie Sanders,Sen. Elizabeth Warren,,,,,,,,,Fmr. V.P. Joe Biden,,,,,,Sen. Kamala Harris,,,,,,,,Sen. Elizabeth Warren,,,,,,,,,,,,,,,,Fmr. Gov. John Hickenlooper,,,,,,Sen. Bernie Sanders,,,,,,,,,,Fmr. V.P. Joe Biden,,,,,,,,,,,,,Sen. Bernie Sanders,,,,,,,,,,,,,,,,,,,,,,,,Sen. Elizabeth Warren,,,,,,,,,30-44,Female,$50000-$74999,South Atlantic,iOS Phone / Tablet
10614114980,2019-03-23 14:44:35,Yes I will likely vote in my state's Democratic primary or caucus,Slightly conservative,Yes,White or Caucasian,Fmr. V.P. Joe Biden,Sen. Cory Booker,,Fmr. HUD Secretary Julian Castro,Sen. Kirsten Gillibrand,Rep. Tulsi Gabbard,Sen. Kamala Harris,Fmr. Gov. John Hickenlooper,Gov. Jay Inslee,Fmr Secretary of State John Kerry,Sen. Amy Klobuchar,Fmr. Rep. Beto O'Rourke,Rep. Tim Ryan,Sen. Bernie Sanders,Sen. Elizabeth Warren,Rep. John Delaney,South Bend Mayor Pete Buttigieg,Marianne Williamson,Andrew Yang,Rep. Seth Moulton,,Fmr. Georgia Dem. Leader Stacey Abrams,,Fmr. V.P. Joe Biden,Sen. Cory Booker,,Fmr. HUD Secretary Julian Castro,,,Sen. Kamala Harris,Fmr. Gov. John Hickenlooper,Gov. Jay Inslee,Fmr Secretary of State John Kerry,Sen. Amy Klobuchar,Fmr. Rep. Beto O'Rourke,Rep. Tim Ryan,Sen. Bernie Sanders,Sen. Elizabeth Warren,Rep. John Delaney,,,Andrew Yang,Rep. Seth Moulton,,,South Bend Mayor Pete Buttigieg,,,,,Sen. Kirsten Gillibrand,Rep. Tulsi Gabbard,,,,,,,,,,,,Marianne Williamson,,,,,,Fmr. V.P. Joe Biden,Sen. Cory Booker,,Fmr. HUD Secretary Julian Castro,,Rep. Tulsi Gabbard,Sen. Kamala Harris,,,,,Fmr. Rep. Beto O'Rourke,Rep. Tim Ryan,Sen. Bernie Sanders,,,South Bend Mayor Pete Buttigieg,,Andrew Yang,Rep. Seth Moulton,,,,,,,,Sen. Kirsten Gillibrand,Rep. Tulsi Gabbard,,,Gov. Jay Inslee,Fmr Secretary of State John Kerry,,,,,,,,Marianne Williamson,,,,Fmr. Georgia Dem. Leader Stacey Abrams,,18-29,Male,$50000-$74999,Middle Atlantic,iOS Phone / Tablet
10614114560,2019-03-23 14:44:23,Yes I will likely vote in my state's Democratic primary or caucus,Moderately liberal,Yes,Asian or Asian American,Fmr. V.P. Joe Biden,,,,,,Sen. Kamala Harris,,,Fmr Secretary of State John Kerry,,Fmr. Rep. Beto O'Rourke,,Sen. Bernie Sanders,Sen. Elizabeth Warren,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sen. Kamala Harris,,,,,,,,,,,,,,,,,Fmr. V.P. Joe Biden,,,,,,,,,Fmr Secretary of State John Kerry,,Fmr. Rep. Beto O'Rourke,,Sen. Bernie Sanders,,,,,,,,,,,,,,,,Sen. Kamala Harris,,,,,,,,,,,,,,,,,30-44,Female,$50000-$74999,East North Central,Android Phone / Tablet
10614110573,2019-03-23 14:40:12,Yes I will likely vote in my state's Democratic primary or caucus,Slightly liberal,Yes,White or Caucasian,Fmr. V.P. Joe Biden,,,Fmr. HUD Secretary Julian Castro,Sen. Kirsten Gillibrand,,Sen. Kamala Harris,,,Fmr Secretary of State John Kerry,,Fmr. Rep. Beto O'Rourke,,Sen. Bernie Sanders,Sen. Elizabeth Warren,Rep. John Delaney,,,,,,,,Fmr. V.P. Joe Biden,,,,,,,,,Fmr Secretary of State John Kerry,,,,,,,,,,,,,,,,,,,,,,,,,,,Sen. Bernie Sanders,Sen. Elizabeth Warren,,,,,,,,,Fmr. V.P. Joe Biden,,,,,,,,,Fmr Secretary of State John Kerry,,,,,,,,,,,,,,,,,Fmr. HUD Secretary Julian Castro,Sen. Kirsten Gillibrand,,Sen. Kamala Harris,,,,,Fmr. Rep. Beto O'Rourke,,Sen. Bernie Sanders,Sen. Elizabeth Warren,Rep. John Delaney,,,,,,,,30-44,Male,$150000-$174999,New England,iOS Phone / Tablet
10614109748,2019-03-23 14:39:34,Yes I will likely vote in my state's Republican primary or caucus,Slightly liberal,Yes,White or Caucasian,Fmr. V.P. Joe Biden,,Gov. Steve Bullock,,,,,,,Fmr Secretary of State John Kerry,,,Rep. Tim Ryan,Sen. Bernie Sanders,,Rep. John Delaney,,,,Rep. Seth Moulton,Sen. Michael Bennet,,,Fmr. V.P. Joe Biden,,,,,,,,,Fmr Secretary of State John Kerry,,,Rep. Tim Ryan,,,,,,,,,,,,,Gov. Steve Bullock,,,,,,,,,,,,,,,,,Rep. Seth Moulton,,,,,,,,,,,,,Fmr Secretary of State John Kerry,,,,,,,,,,,,,,,,,,,,,,,,,,Rep. Tim Ryan,,,,,,,,,,,45-60,Female,$150000-$174999,South Atlantic,iOS Phone / Tablet
10614107310,2019-03-23 14:37:10,No I don't currently plan to vote in a major party's 2020 presidential primary or caucus,Neither liberal nor conservative,No,White or Caucasian,Fmr. V.P. Joe Biden,,Gov. Steve Bullock,,,,Sen. Kamala Harris,,,Fmr Secretary of State John Kerry,,,,Sen. Bernie Sanders,Sen. Elizabeth Warren,Rep. John Delaney,,,,,,,,Fmr. V.P. Joe Biden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sen. Kamala Harris,,,,,,,,Sen. Elizabeth Warren,,,,,,,,,Fmr. V.P. Joe Biden,,Gov. Steve Bullock,,,,,,,,,,,,,Rep. John Delaney,,,,,,,,,,,,,,Sen. Kamala Harris,,,Fmr Secretary of State John Kerry,,,,Sen. Bernie Sanders,Sen. Elizabeth Warren,,,,,,,,,30-44,Male,$25000-$49999,Pacific,Android Phone / Tablet
10614106839,2019-03-23 14:34:44,Yes I will likely vote in my state's Republican primary or caucus,Slightly conservative,Yes,Black or African American,Fmr. V.P. Joe Biden,,,,,Rep. Tulsi Gabbard,Sen. Kamala Harris,,,,,,Rep. Tim Ryan,Sen. Bernie Sanders,,,,,,,,,,,,,,,Rep. Tulsi Gabbard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sen. Bernie Sanders,,,,,,,,,,,,,,,,Sen. Kamala Harris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sen. Bernie Sanders,,,,,,,,,,30-44,Female,$50000-$74999,South Atlantic,iOS Phone / Tablet
10614106335,2019-03-23 14:36:09,Yes I will likely vote in my state's Republican primary or caucus,Slightly conservative,Yes,White or Caucasian,Fmr. V.P. Joe Biden,Sen. Cory Booker,Gov. Steve Bullock,Fmr. HUD Secretary Julian Castro,,,Sen. Kamala Harris,,,Fmr Secretary of State John Kerry,,,Rep. Tim Ryan,,,,,,Andrew Yang,,,,,Fmr. V.P. Joe Biden,Sen. Cory Booker,,,,,,,,,,,,,,,,,Andrew Yang,,,,,,,,,,,Sen. Kamala Harris,,,,,,,,,,,,,,,,,Fmr. V.P. Joe Biden,,,,,,,,,,,,,,,,,,,,,,,,,,Fmr. HUD Secretary Julian Castro,,,Sen. Kamala Harris,,,,,,,,,,,,,,,,,18-29,Male,$150000-$174999,East North Central,iOS Phone / Tablet
10614105465,2019-03-23 14:35:19,Yes I will likely vote in my state's Democratic primary or caucus,Moderately liberal,Yes,White or Caucasian,Fmr. V.P. Joe Biden,Sen. Cory Booker,,,Sen. Kirsten Gillibrand,,Sen. Kamala Harris,,,Fmr Secretary of State John Kerry,,Fmr. Rep. Beto O'Rourke,,Sen. Bernie Sanders,Sen. Elizabeth Warren,,South Bend Mayor Pete Buttigieg,,,,,Fmr. Georgia Dem. Leader Stacey Abrams,,Fmr. V.P. Joe Biden,,,,,,,,,,,,,,Sen. Elizabeth Warren,,,,,,,,South Bend Mayor Pete Buttigieg,,,,,Sen. Kirsten Gillibrand,,,,,,,,,Sen. Bernie Sanders,,,,,,,,,,Fmr. V.P. Joe Biden,,,,,,,,,,,Fmr. Rep. Beto O'Rourke,,,,,,,,,,,,,,,,Sen. Kirsten Gillibrand,,,,,Fmr Secretary of State John Kerry,,,,,,,,,,,,,,30-44,Male,$50000-$74999,Middle Atlantic,Android Phone / Tablet
10614103537,2019-03-23 14:33:33,Yes I will likely vote in my state's Democratic primary or caucus,Very liberal,Yes,Hispanic or Latino,Fmr. V.P. Joe Biden,Sen. Cory Booker,Gov. Steve Bullock,Fmr. HUD Secretary Julian Castro,Sen. Kirsten Gillibrand,Rep. Tulsi Gabbard,Sen. Kamala Harris,Fmr. Gov. John Hickenlooper,Gov. Jay Inslee,,,Fmr. Rep. Beto O'Rourke,,Sen. Bernie Sanders,Sen. Elizabeth Warren,Rep. John Delaney,South Bend Mayor Pete Buttigieg,,,,Sen. Michael Bennet,,,Fmr. V.P. Joe Biden,,,,,,,,,,,,,Sen. Bernie Sanders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fmr. V.P. Joe Biden,Sen. Cory Booker,Gov. Steve Bullock,Fmr. HUD Secretary Julian Castro,Sen. Kirsten Gillibrand,Rep. Tulsi Gabbard,Sen. Kamala Harris,Fmr. Gov. John Hickenlooper,Gov. Jay Inslee,,,Fmr. Rep. Beto O'Rourke,,Sen. Bernie Sanders,Sen. Elizabeth Warren,Rep. John Delaney,South Bend Mayor Pete Buttigieg,,,,Sen. Michael Bennet,,,,,,,,,,,,,,,,,,,,,,,,,,18-29,Male,$0-$9999,New England,Android Phone / Tablet
10614102817,2019-03-23 14:32:40,Yes I will likely vote in my state's Republican primary or caucus,Slightly conservative,Yes,White or Caucasian,Fmr. V.P. Joe Biden,Sen. Cory Booker,,Fmr. HUD Secretary Julian Castro,Sen. Kirsten Gillibrand,,Sen. Kamala Harris,,,Fmr Secretary of State John Kerry,,Fmr. Rep. Beto O'Rourke,,Sen. Bernie Sanders,Sen. Elizabeth Warren,,,,,,Sen. Michael Bennet,Fmr. Georgia Dem. Leader Stacey Abrams,,,,,,,,,,,,,,,,,,,,,,Sen. Michael Bennet,,,,,,,,,Sen. Kamala Harris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fmr. V.P. Joe Biden,Sen. Cory Booker,,Fmr. HUD Secretary Julian Castro,Sen. Kirsten Gillibrand,,Sen. Kamala Harris,,,Fmr Secretary of State John Kerry,,Fmr. Rep. Beto O'Rourke,,Sen. Bernie Sanders,Sen. Elizabeth Warren,,,,,,Sen. Michael Bennet,Fmr. Georgia Dem. Leader Stacey Abrams,,> 60,Male,$100000-$124999,Mountain,iOS Phone / Tablet
