Respondent ID,Start Date,Do you think you will participate in the 2020 presidential primary?,What best describes your political beliefs?,Are you a registered voter?,Which race/ethnicity best describes you? (Please choose only one.),Who do you think you will vote for in the 2020 general election?,Which of the following potential Democratic primary contenders have you ever heard of?,Which of the following potential Democratic primary contenders have you ever heard of?,Which of the following potential Democratic primary contenders have you ever heard of?,Which of the following potential Democratic primary contenders have you ever heard of?,Which of the following potential Democratic primary contenders have you ever heard of?,Which of the following potential Democratic primary contenders have you ever heard of?,Which of the following potential Democratic primary contenders have you ever heard of?,Which of the following potential Democratic primary contenders have you ever heard of?,Which of the following potential Democratic primary contenders have you ever heard of?,Which of the following potential Democratic primary contenders have you ever heard of?,Which of the following potential Democratic primary contenders have you ever heard of?,Which of the following potential Democratic primary contenders have you ever heard of?,Which of the following potential Democratic primary contenders have you ever heard of?,Which of the following potential Democratic primary contenders have you ever heard of?,Which of the following potential Democratic primary contenders have you ever heard of?,Which of the following potential Democratic primary contenders have you ever heard of?,Which of the following candidates would you be satisfied with in the event they became the Democratic nominee?,Which of the following candidates would you be satisfied with in the event they became the Democratic nominee?,Which of the following candidates would you be satisfied with in the event they became the Democratic nominee?,Which of the following candidates would you be satisfied with in the event they became the Democratic nominee?,Which of the following candidates would you be satisfied with in the event they became the Democratic nominee?,Which of the following candidates would you be satisfied with in the event they became the Democratic nominee?,Which of the following candidates would you be satisfied with in the event they became the Democratic nominee?,Which of the following candidates would you be satisfied with in the event they became the Democratic nominee?,Which of the following candidates would you be satisfied with in the event they became the Democratic nominee?,Which of the following candidates would you be satisfied with in the event they became the Democratic nominee?,Which of the following candidates would you be satisfied with in the event they became the Democratic nominee?,Which of the following candidates would you be satisfied with in the event they became the Democratic nominee?,Which of the following candidates would you be satisfied with in the event they became the Democratic nominee?,Which of the following candidates would you be satisfied with in the event they became the Democratic nominee?,Which of the following candidates would you be satisfied with in the event they became the Democratic nominee?,Which of the following candidates would you be satisfied with in the event they became the Democratic nominee?,Which of the following candidates would you not be satisfied with in the event they became the Democratic nominee?,Which of the following candidates would you not be satisfied with in the event they became the Democratic nominee?,Which of the following candidates would you not be satisfied with in the event they became the Democratic nominee?,Which of the following candidates would you not be satisfied with in the event they became the Democratic nominee?,Which of the following candidates would you not be satisfied with in the event they became the Democratic nominee?,Which of the following candidates would you not be satisfied with in the event they became the Democratic nominee?,Which of the following candidates would you not be satisfied with in the event they became the Democratic nominee?,Which of the following candidates would you not be satisfied with in the event they became the Democratic nominee?,Which of the following candidates would you not be satisfied with in the event they became the Democratic nominee?,Which of the following candidates would you not be satisfied with in the event they became the Democratic nominee?,Which of the following candidates would you not be satisfied with in the event they became the Democratic nominee?,Which of the following candidates would you not be satisfied with in the event they became the Democratic nominee?,Which of the following candidates would you not be satisfied with in the event they became the Democratic nominee?,Which of the following candidates would you not be satisfied with in the event they became the Democratic nominee?,Which of the following candidates would you not be satisfied with in the event they became the Democratic nominee?,Which of the following candidates would you not be satisfied with in the event they became the Democratic nominee?,Which of the following candidates do you think would likely win an election against President Donald Trump? Check any that apply.,Which of the following candidates do you think would likely win an election against President Donald Trump? Check any that apply.,Which of the following candidates do you think would likely win an election against President Donald Trump? Check any that apply.,Which of the following candidates do you think would likely win an election against President Donald Trump? Check any that apply.,Which of the following candidates do you think would likely win an election against President Donald Trump? Check any that apply.,Which of the following candidates do you think would likely win an election against President Donald Trump? Check any that apply.,Which of the following candidates do you think would likely win an election against President Donald Trump? Check any that apply.,Which of the following candidates do you think would likely win an election against President Donald Trump? Check any that apply.,Which of the following candidates do you think would likely win an election against President Donald Trump? Check any that apply.,Which of the following candidates do you think would likely win an election against President Donald Trump? Check any that apply.,Which of the following candidates do you think would likely win an election against President Donald Trump? Check any that apply.,Which of the following candidates do you think would likely win an election against President Donald Trump? Check any that apply.,Which of the following candidates do you think would likely win an election against President Donald Trump? Check any that apply.,Which of the following candidates do you think would likely win an election against President Donald Trump? Check any that apply.,Which of the following candidates do you think would likely win an election against President Donald Trump? Check any that apply.,Which of the following candidates do you think would likely win an election against President Donald Trump? Check any that apply.,Which of the following candidates do you think would likely lose an election against President Donald Trump? Check any that apply.,Which of the following candidates do you think would likely lose an election against President Donald Trump? Check any that apply.,Which of the following candidates do you think would likely lose an election against President Donald Trump? Check any that apply.,Which of the following candidates do you think would likely lose an election against President Donald Trump? Check any that apply.,Which of the following candidates do you think would likely lose an election against President Donald Trump? Check any that apply.,Which of the following candidates do you think would likely lose an election against President Donald Trump? Check any that apply.,Which of the following candidates do you think would likely lose an election against President Donald Trump? Check any that apply.,Which of the following candidates do you think would likely lose an election against President Donald Trump? Check any that apply.,Which of the following candidates do you think would likely lose an election against President Donald Trump? Check any that apply.,Which of the following candidates do you think would likely lose an election against President Donald Trump? Check any that apply.,Which of the following candidates do you think would likely lose an election against President Donald Trump? Check any that apply.,Which of the following candidates do you think would likely lose an election against President Donald Trump? Check any that apply.,Which of the following candidates do you think would likely lose an election against President Donald Trump? Check any that apply.,Which of the following candidates do you think would likely lose an election against President Donald Trump? Check any that apply.,Which of the following candidates do you think would likely lose an election against President Donald Trump? Check any that apply.,Which of the following candidates do you think would likely lose an election against President Donald Trump? Check any that apply.,Age,Gender,Household Income,Region,Device Type
11247227017,2019-12-28 18:47:01,Yes I will likely vote in my state's Republican primary or caucus,Very liberal,Yes,Black or African American,Probably the Republican nominee,,,,,,,,,,,,,,,Fmr. Gov. Deval Patrick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fmr. Gov. Deval Patrick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fmr. Gov. Deval Patrick,,18-29,Male,$0-$9999,Middle Atlantic,Android Phone / Tablet
11247226780,2019-12-28 18:44:28,No I don't currently plan to vote in a major party's 2020 presidential primary or caucus,Neither liberal nor conservative,No,Asian or Asian American,Neither / I don't intend to vote.,Fmr. V.P. Joe Biden,,,,,,,,,,Andrew Yang,,,,,,,,,,,,,,,,Andrew Yang,,,,,,,,,,,,,,,,Andrew Yang,,,,,,,,,,,,,,,,Andrew Yang,,,,,,Fmr. V.P. Joe Biden,,,,,,,,,,,,,,,,18-29,Male,$25000-$49999,West South Central,Android Phone / Tablet
11247226103,2019-12-28 18:39:42,Yes I will likely vote in my state's Republican primary or caucus,Moderately conservative,Yes,White or Caucasian,Probably the Republican nominee,Fmr. V.P. Joe Biden,Sen. Cory Booker,,Rep. Tulsi Gabbard,,Sen. Bernie Sanders,Sen. Elizabeth Warren,Rep. John Delaney,South Bend Mayor Pete Buttigieg,,Andrew Yang,Sen. Michael Bennet,,Fmr. NYC Mayor Michael Bloomberg,,,Fmr. V.P. Joe Biden,,,,,,,,,,,,,,,,,,,,,Sen. Bernie Sanders,,,,,,,,,,,Fmr. V.P. Joe Biden,,,,,,,,,,,,,,,,,,,,,,,,,,Andrew Yang,,,,,,45-60,Female,$100000-$124999,Middle Atlantic,iOS Phone / Tablet
11247222874,2019-12-28 18:36:03,Yes I will likely vote in my state's Republican primary or caucus,Slightly conservative,Yes,White or Caucasian,Probably the Republican nominee,,Sen. Cory Booker,,Rep. Tulsi Gabbard,Sen. Amy Klobuchar,Sen. Bernie Sanders,Sen. Elizabeth Warren,,,,Andrew Yang,Sen. Michael Bennet,,,,,,,,,,,,,,,,,,,,,,Sen. Cory Booker,,Rep. Tulsi Gabbard,Sen. Amy Klobuchar,Sen. Bernie Sanders,Sen. Elizabeth Warren,,,,Andrew Yang,Sen. Michael Bennet,,,,,,,,,,,,,,,,,,,,,,Sen. Cory Booker,,Rep. Tulsi Gabbard,Sen. Amy Klobuchar,Sen. Bernie Sanders,Sen. Elizabeth Warren,,,,Andrew Yang,Sen. Michael Bennet,,,,,30-44,Male,$75000-$99999,South Atlantic,iOS Phone / Tablet
11247222596,2019-12-28 18:37:37,I don't know or I'd rather not say,Neither liberal nor conservative,Unsure / Don’t know,White or Caucasian,I'm not sure at this time,,,,,,Sen. Bernie Sanders,Sen. Elizabeth Warren,,,,Andrew Yang,,,,,,,,,,,Sen. Bernie Sanders,,,,,,,,,,,,,,,,,Sen. Elizabeth Warren,,,,,,,,,,,,,,,,,,,,Andrew Yang,,,,,,,,,,,,Sen. Elizabeth Warren,,,,,,,,,,18-29,Male,$175000-$199999,Pacific,iOS Phone / Tablet
11247222549,2019-12-28 18:35:48,No I don't currently plan to vote in a major party's 2020 presidential primary or caucus,I don't know or I'd rather not say,Yes,White or Caucasian,Neither / I don't intend to vote.,Fmr. V.P. Joe Biden,Sen. Cory Booker,Fmr. HUD Secretary Julian Castro,Rep. Tulsi Gabbard,Sen. Amy Klobuchar,Sen. Bernie Sanders,Sen. Elizabeth Warren,,South Bend Mayor Pete Buttigieg,Marianne Williamson,Andrew Yang,,Tom Steyer,Fmr. NYC Mayor Michael Bloomberg,Fmr. Gov. Deval Patrick,,,,,Rep. Tulsi Gabbard,,,,,,,Andrew Yang,,,,,,Fmr. V.P. Joe Biden,Sen. Cory Booker,Fmr. HUD Secretary Julian Castro,,Sen. Amy Klobuchar,Sen. Bernie Sanders,Sen. Elizabeth Warren,,,Marianne Williamson,,,Tom Steyer,Fmr. NYC Mayor Michael Bloomberg,Fmr. Gov. Deval Patrick,South Bend Mayor Pete Buttigieg,,,,,,,,,,,,,,,,,Fmr. V.P. Joe Biden,Sen. Cory Booker,Fmr. HUD Secretary Julian Castro,Rep. Tulsi Gabbard,Sen. Amy Klobuchar,Sen. Bernie Sanders,Sen. Elizabeth Warren,,South Bend Mayor Pete Buttigieg,Marianne Williamson,Andrew Yang,,Tom Steyer,Fmr. NYC Mayor Michael Bloomberg,Fmr. Gov. Deval Patrick,,> 60,Male,$75000-$99999,South Atlantic,Android Phone / Tablet
11247221784,2019-12-28 18:35:41,Yes I will likely vote in my state's Republican primary or caucus,Neither liberal nor conservative,Yes,Hispanic or Latino,I'm not sure at this time,,,Fmr. HUD Secretary Julian Castro,,Sen. Amy Klobuchar,Sen. Bernie Sanders,,,,,,,,,Fmr. Gov. Deval Patrick,,,,,,,Sen. Bernie Sanders,,,,,,,,,,,,,Fmr. HUD Secretary Julian Castro,,,Sen. Bernie Sanders,,,,,,,,,,,,,,,Sen. Amy Klobuchar,,,,,,,,,,,,,,,,Sen. Amy Klobuchar,Sen. Bernie Sanders,,,,,,,,,,,18-29,Male,$75000-$99999,South Atlantic,iOS Phone / Tablet
11247221050,2019-12-28 18:31:24,Yes I will likely vote in my state's Democratic primary or caucus,Slightly conservative,Yes,Native Hawaiian or other Pacific Islander,Probably the Democratic nominee,Fmr. V.P. Joe Biden,Sen. Cory Booker,,Rep. Tulsi Gabbard,Sen. Amy Klobuchar,Sen. Bernie Sanders,Sen. Elizabeth Warren,,South Bend Mayor Pete Buttigieg,,Andrew Yang,,Tom Steyer,Fmr. NYC Mayor Michael Bloomberg,,,,,,,Sen. Amy Klobuchar,,,,,,Andrew Yang,,,,,,Fmr. V.P. Joe Biden,,,,,Sen. Bernie Sanders,Sen. Elizabeth Warren,,,,,,,,,South Bend Mayor Pete Buttigieg,Fmr. V.P. Joe Biden,,,,,Sen. Bernie Sanders,,,,,,,,,,,,,,,,,Sen. Elizabeth Warren,,South Bend Mayor Pete Buttigieg,,Andrew Yang,,,,,,30-44,Male,$125000-$149999,Pacific,Android Phone / Tablet
11247220264,2019-12-28 18:25:09,I don't know or I'd rather not say,Moderately liberal,No,White or Caucasian,Neither / I don't intend to vote.,Fmr. V.P. Joe Biden,Sen. Cory Booker,,,,Sen. Bernie Sanders,Sen. Elizabeth Warren,Rep. John Delaney,South Bend Mayor Pete Buttigieg,,Andrew Yang,,,Fmr. NYC Mayor Michael Bloomberg,,,,,,,,Sen. Bernie Sanders,Sen. Elizabeth Warren,,,,Andrew Yang,,,,,,Fmr. V.P. Joe Biden,,,,,,,,,,,,,,,South Bend Mayor Pete Buttigieg,,,,,,Sen. Bernie Sanders,,,,,,,,Fmr. NYC Mayor Michael Bloomberg,,,Fmr. V.P. Joe Biden,,,,,,Sen. Elizabeth Warren,,South Bend Mayor Pete Buttigieg,,,,,,,,18-29,Female,,East South Central,Android Phone / Tablet
11247220035,2019-12-28 18:30:49,Yes I will likely vote in my state's Republican primary or caucus,Slightly conservative,Yes,White or Caucasian,Probably the Republican nominee,Fmr. V.P. Joe Biden,,,,,Sen. Bernie Sanders,Sen. Elizabeth Warren,Rep. John Delaney,South Bend Mayor Pete Buttigieg,,Andrew Yang,Sen. Michael Bennet,,,,,,,,,,Sen. Bernie Sanders,,,,,,,,,,,Fmr. V.P. Joe Biden,,,,,,Sen. Elizabeth Warren,Rep. John Delaney,,,,,,,,,,,,,,Sen. Bernie Sanders,,,,,,,,,,,Fmr. V.P. Joe Biden,,,,,,Sen. Elizabeth Warren,Rep. John Delaney,South Bend Mayor Pete Buttigieg,,Andrew Yang,Sen. Michael Bennet,,,,,18-29,Male,$25000-$49999,South Atlantic,Android Phone / Tablet
11247218762,2019-12-28 18:24:00,I don't know or I'd rather not say,Neither liberal nor conservative,Yes,Black or African American,I'm not sure at this time,Fmr. V.P. Joe Biden,Sen. Cory Booker,Fmr. HUD Secretary Julian Castro,,,Sen. Bernie Sanders,Sen. Elizabeth Warren,,,,Andrew Yang,Sen. Michael Bennet,,Fmr. NYC Mayor Michael Bloomberg,,,,Sen. Cory Booker,,,,,Sen. Elizabeth Warren,,,,,,,,,,Fmr. V.P. Joe Biden,,Fmr. HUD Secretary Julian Castro,,,Sen. Bernie Sanders,,,,,Andrew Yang,,,,,,Fmr. V.P. Joe Biden,,,,,,,,,,,Sen. Michael Bennet,,Fmr. NYC Mayor Michael Bloomberg,,,,Sen. Cory Booker,Fmr. HUD Secretary Julian Castro,,,Sen. Bernie Sanders,Sen. Elizabeth Warren,,,,Andrew Yang,,,,,,45-60,Male,$10000-$24999,West South Central,Android Phone / Tablet
